"","Taxa_info","t_value","mean_difference","p_value"
"1","Actinobacteria",-2.94503352702991,-0.547423972728072,0.0145632101256794
"2","Bacteria_unclassified",-4.19654813677612,-0.533805568122612,0.0145632101256794
"3","Firmicutes",-3.75247719020516,-0.450487206732551,0.0145632101256794
"4","Spirochaetes",-3.10463615341866,-2.49520711845342,0.0145632101256794
